,2011/7/1,2011/7/2,2011/7/3,2011/7/4,2011/7/5,2011/7/6,2011/7/7,2011/7/8,2011/7/9,2011/7/10,2011/7/11,2011/7/12,2011/7/13,2011/7/14,2011/7/15,2011/7/16,2011/7/17,2011/7/18,2011/7/19,2011/7/20,2011/7/21,2011/7/22,2011/7/23,2011/7/24,2011/7/25,2011/7/26,2011/7/27,2011/7/28,2011/7/29,2011/7/30,2011/7/31,2011/8/1,2011/8/2,2011/8/3,2011/8/4,2011/8/5,2011/8/6,2011/8/7,2011/8/8,2011/8/9,2011/8/10,2011/8/11,2011/8/12,2011/8/13,2011/8/14,2011/8/15,2011/8/16,2011/8/17,2011/8/18,2011/8/19,2011/8/20,2011/8/21,2011/8/22,2011/8/23,2011/8/24,2011/8/25,2011/8/26,2011/8/27,2011/8/28,2011/8/29,2011/8/30,平均值,方差,
12:12,0,2,0,0,1,3,1,4,0,0,1,3,2,2,2,2,2,1,3,3,1,3,1,4,0,1,1,5,2,0,1,4,3,0,4,3,2,0,0,2,0,1,1,2,1,2,1,0,2,2,1,0,0,0,4,0,2,1,0,2,1,2,2,
12:13,0,2,0,0,1,0,1,6,0,2,1,3,2,2,2,2,2,1,3,3,1,3,1,4,0,5,2,5,2,0,1,4,1,0,4,3,2,0,0,2,0,2,1,2,1,2,1,0,2,2,1,0,0,0,4,1,2,1,0,2,1,2,2,
12:14,1,2,0,0,3,0,1,6,0,2,1,3,2,2,2,2,2,1,3,3,1,3,1,1,0,5,2,5,2,0,1,4,0,0,5,3,2,0,0,2,0,2,1,2,1,2,1,0,2,2,1,0,0,0,4,1,2,2,0,2,1,2,2,
12:15,1,2,0,0,3,0,1,6,0,2,1,3,2,2,2,2,2,1,3,3,1,3,1,0,0,5,2,1,5,0,3,4,0,0,5,3,2,0,0,2,1,2,1,2,1,2,1,0,2,2,1,0,0,0,4,1,2,2,0,2,1,2,2,
12:16,1,2,1,0,3,1,1,6,0,2,1,0,2,2,2,4,2,1,2,3,1,3,1,0,0,5,2,1,5,0,3,4,0,0,5,0,2,0,0,2,1,2,1,2,2,2,1,0,2,2,0,0,0,0,4,1,2,2,0,2,0,2,2,
12:17,1,2,1,0,3,1,1,6,0,2,1,0,2,3,2,4,2,1,2,3,1,3,1,0,0,5,5,1,1,0,3,2,0,0,6,0,2,0,0,2,1,2,0,1,3,2,1,0,2,2,0,0,0,0,4,1,2,2,0,3,0,2,2,
12:18,1,3,1,0,3,1,1,2,0,2,1,0,2,2,2,4,2,1,2,3,1,3,1,0,0,5,5,1,1,0,3,2,0,2,6,0,3,0,0,2,1,2,0,1,3,2,1,0,2,2,0,0,0,0,6,1,2,2,0,3,0,2,2,
12:19,1,4,1,0,3,1,1,2,0,2,1,0,2,2,2,4,1,1,2,0,2,4,1,1,0,5,5,1,1,0,3,2,0,2,3,0,3,0,0,2,1,2,0,0,3,2,2,0,2,2,0,0,0,0,2,1,2,2,0,3,0,1,2,
12:20,1,5,2,0,3,1,1,2,0,2,1,0,2,3,2,4,1,1,2,0,2,2,1,1,1,5,5,1,1,0,3,2,0,2,0,0,3,2,0,2,1,2,0,0,3,2,2,0,2,0,0,0,0,0,2,1,0,2,0,4,0,1,2,
12:21,1,5,2,0,3,1,1,2,0,2,3,0,2,3,2,2,1,1,2,3,1,2,2,1,1,1,5,2,1,0,3,2,0,2,0,0,3,2,0,2,1,1,0,0,3,2,2,0,2,0,0,0,0,1,3,1,0,2,0,5,0,1,2,
12:22,2,5,2,0,3,1,1,2,0,2,0,0,2,0,2,2,1,0,2,3,3,2,2,1,1,1,5,2,1,0,2,2,0,2,0,0,3,2,0,2,1,1,0,0,3,2,2,0,2,0,0,0,0,1,3,1,0,2,0,5,0,1,2,
12:23,2,5,2,0,3,1,1,2,0,2,0,0,2,0,2,2,1,0,2,1,3,2,2,1,1,1,5,2,1,0,2,2,0,2,0,0,3,2,0,2,1,1,0,0,0,1,2,0,2,0,0,0,0,1,3,1,1,2,0,5,0,1,2,
12:24,2,5,2,0,2,1,1,2,0,2,0,0,2,0,2,2,1,0,2,1,3,4,2,1,1,2,5,2,1,0,2,2,0,2,0,0,3,2,0,2,1,1,0,0,0,1,2,0,1,0,0,0,0,3,3,1,1,2,0,3,0,1,2,
12:25,2,2,2,0,2,1,1,2,0,2,0,1,2,0,2,2,1,0,2,1,3,4,0,1,1,2,6,2,1,2,4,2,0,3,0,0,3,2,0,0,1,1,0,0,0,1,2,0,3,0,0,0,0,3,3,1,1,2,1,3,0,1,2,
12:26,2,2,2,0,2,1,1,2,0,4,0,1,0,0,4,2,1,0,2,1,3,4,0,1,2,3,3,2,1,2,4,2,0,3,0,0,3,3,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,3,3,1,1,0,1,3,0,1,2,
12:27,2,2,2,0,2,1,0,2,0,4,0,1,0,0,4,2,1,0,2,2,3,4,0,1,2,3,3,2,1,2,4,2,0,2,0,0,3,0,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,3,4,1,1,0,1,3,0,1,2,
12:28,2,2,2,0,2,2,0,4,0,4,0,1,0,0,5,2,1,0,0,2,5,4,0,1,2,3,3,2,1,2,4,2,0,2,0,0,3,1,0,0,1,1,0,0,0,1,2,1,0,1,0,0,0,3,4,1,1,0,1,1,0,1,2,
12:29,2,2,2,0,2,2,0,4,0,4,0,1,0,0,1,2,1,0,1,2,5,4,0,1,2,4,5,2,1,2,4,2,0,2,0,0,3,1,0,0,1,2,0,0,0,1,2,1,0,1,0,0,0,3,4,1,2,0,1,1,0,1,2,
12:30,2,2,2,0,2,2,0,4,0,4,0,1,0,0,3,2,1,0,1,2,5,4,0,1,2,7,5,1,1,2,4,2,0,2,0,0,3,1,0,0,1,2,0,0,0,1,2,1,0,1,0,0,0,3,2,1,2,0,1,1,0,1,2,
12:31,2,2,4,0,2,2,0,4,0,4,0,1,5,0,0,2,1,0,1,2,5,5,0,1,2,8,5,1,2,2,4,2,0,2,0,0,1,3,1,0,1,2,0,0,0,1,2,1,0,1,0,0,0,3,2,1,2,0,1,1,0,2,3,
12:32,2,2,4,0,2,2,0,4,0,4,0,1,5,0,0,2,2,0,1,2,5,4,0,1,2,6,5,1,2,2,4,2,0,3,1,0,1,3,2,0,1,2,0,0,0,1,0,1,1,1,0,0,0,3,2,1,2,0,1,1,0,2,2,
12:33,2,2,4,0,2,2,0,0,0,4,0,1,5,0,0,2,2,0,1,2,5,7,0,1,2,6,5,1,2,3,4,2,0,3,1,0,1,0,2,0,1,2,0,0,0,1,0,1,1,1,0,0,0,3,2,0,2,0,1,1,0,1,3,
12:34,0,2,4,0,0,2,0,0,0,0,0,1,5,2,0,2,2,0,1,2,5,7,0,1,3,8,5,1,2,3,4,2,0,3,1,0,1,0,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0,3,2,0,2,0,1,1,0,1,3,
12:35,0,3,4,0,0,2,0,0,0,0,2,1,5,2,0,2,2,0,1,2,5,7,0,1,3,10,0,1,2,3,4,2,0,3,1,0,1,0,3,0,0,0,0,0,0,1,0,2,1,1,0,0,0,3,2,0,2,0,1,1,0,1,4,
12:36,0,3,3,0,0,2,0,0,0,0,2,1,5,4,0,2,2,0,1,3,5,7,0,1,3,10,0,1,2,5,4,2,0,3,3,0,1,0,3,0,0,0,0,1,0,1,0,2,1,1,0,0,1,3,2,0,2,0,1,1,0,2,4,
12:37,0,3,3,0,0,1,0,0,0,0,3,1,5,4,1,2,2,0,1,3,5,4,0,1,3,5,0,1,4,5,4,0,0,3,3,0,1,0,3,0,0,0,0,1,0,1,0,2,1,1,0,0,3,3,2,0,2,0,1,1,0,1,3,
12:38,0,3,3,0,0,1,0,0,0,0,3,1,5,0,1,2,2,0,1,3,5,4,0,1,3,5,0,1,4,6,1,1,0,3,3,0,1,0,3,0,0,0,0,1,0,1,0,2,1,1,0,0,3,3,2,0,2,0,1,1,0,1,3,
12:39,1,3,5,0,0,1,0,0,0,0,3,1,5,0,1,2,2,2,1,3,5,3,0,1,3,5,5,4,4,6,1,1,0,3,3,0,0,0,4,0,0,0,0,1,0,1,0,2,1,1,0,0,4,3,3,0,2,0,2,1,0,2,3,
12:40,1,1,5,0,0,1,0,3,0,0,3,1,5,0,1,2,2,2,1,7,5,3,0,0,1,5,5,4,4,2,1,1,0,3,4,0,1,0,5,0,0,0,0,1,0,1,0,4,1,3,0,0,4,3,3,0,2,0,2,1,0,2,3,
12:41,1,1,5,0,0,1,0,3,0,0,3,1,5,0,1,2,0,2,1,7,2,0,0,0,1,5,5,4,4,2,1,1,1,3,4,0,1,1,5,0,0,0,1,1,0,1,0,4,1,3,1,0,4,2,3,0,2,1,2,0,0,2,3,
12:42,1,1,5,0,0,1,0,3,0,1,3,1,5,0,1,2,0,2,1,3,2,0,0,0,4,4,5,4,4,2,1,1,1,5,5,2,1,5,5,0,0,1,1,1,0,1,0,4,1,3,1,0,4,2,2,0,2,1,4,0,0,2,3,
12:43,2,1,5,0,0,1,0,3,0,1,3,1,5,0,1,2,0,2,1,2,2,0,0,0,1,2,5,4,4,2,2,1,2,5,6,4,1,0,5,0,0,1,1,1,0,1,0,4,1,3,1,1,4,2,4,0,2,1,4,0,0,2,3,
12:44,2,1,5,0,0,1,0,3,0,1,3,1,5,0,1,2,0,2,1,2,3,0,0,0,1,2,5,4,4,7,2,2,2,5,6,4,1,0,6,0,0,1,1,1,0,0,0,4,1,3,3,1,4,2,0,0,2,1,4,0,0,2,4,
12:45,2,1,5,2,0,1,0,3,0,1,3,0,1,0,1,2,2,2,1,2,3,0,0,0,1,2,1,4,4,7,2,2,2,5,6,4,1,0,8,0,0,1,1,2,0,0,0,4,1,3,3,1,4,2,0,0,2,1,4,0,0,2,3,
12:46,3,1,5,2,2,1,0,1,0,1,0,0,1,0,1,2,2,2,1,2,0,0,1,0,1,2,1,4,4,3,2,2,2,5,6,4,2,0,8,0,0,1,1,2,0,0,0,3,1,2,3,1,4,0,0,0,2,1,3,0,0,2,3,
12:47,3,2,5,2,3,1,0,1,0,1,0,0,1,0,1,2,2,2,1,0,0,0,1,0,1,2,1,4,4,3,2,2,2,3,6,4,2,0,8,1,0,1,1,2,0,0,3,3,1,2,3,1,4,0,0,0,1,1,3,0,0,2,3,
12:48,3,2,6,2,3,1,0,1,0,1,0,0,1,3,1,2,2,2,1,0,0,0,1,0,1,2,1,4,4,3,2,2,2,5,6,0,2,0,8,1,0,1,1,2,0,0,3,3,1,2,0,1,4,0,0,0,1,1,0,0,0,2,3,
12:49,3,2,6,2,3,3,0,2,0,1,0,0,1,3,1,2,2,3,0,0,0,0,1,0,1,0,1,4,4,3,2,2,2,4,6,0,2,4,5,1,0,1,1,2,0,0,3,3,1,2,0,1,4,0,0,0,1,1,0,0,1,2,3,
12:50,3,2,6,2,3,4,0,2,0,1,3,0,1,3,1,2,2,3,0,0,0,0,1,0,1,0,1,4,4,3,2,2,2,4,6,0,2,0,5,1,0,1,1,2,0,0,0,3,1,2,0,1,4,0,0,0,0,1,0,0,2,2,3,
12:51,3,2,6,2,3,4,0,2,0,1,3,0,1,3,1,3,2,3,0,0,0,0,1,0,1,0,1,4,4,3,2,2,2,4,6,3,2,0,5,1,0,1,1,2,0,0,3,3,1,2,0,2,4,0,0,0,0,1,0,0,2,2,3,
12:52,3,2,4,2,0,4,0,2,0,1,3,0,2,3,1,3,2,3,0,0,0,0,1,0,1,0,1,4,4,3,2,2,2,4,5,3,2,0,1,1,0,1,1,2,0,0,3,3,1,2,0,2,4,0,0,0,0,1,0,0,2,2,2,
12:53,3,2,4,2,0,4,0,2,1,2,0,0,2,3,1,3,2,3,0,0,1,0,1,2,1,0,1,4,4,2,2,3,2,4,5,3,2,0,1,1,0,1,1,2,0,0,0,3,1,2,0,2,4,0,0,0,0,1,0,0,2,2,2,
12:54,3,2,4,2,0,4,0,2,1,5,0,0,2,3,1,6,2,3,0,0,1,0,1,2,1,0,1,4,4,2,2,3,2,4,5,3,2,0,1,1,0,1,1,2,0,0,0,3,1,2,0,2,4,0,0,0,0,1,0,0,2,2,2,
12:55,3,2,5,2,0,1,0,2,1,5,0,0,2,3,1,6,2,3,0,0,1,0,1,2,1,0,1,4,6,2,2,3,2,4,5,3,2,0,1,1,0,1,1,2,0,0,0,3,1,2,0,2,4,0,0,0,0,1,0,0,2,2,3,
12:56,3,2,5,2,0,1,0,2,1,5,0,0,4,3,1,6,2,3,0,0,1,0,1,2,0,0,1,4,6,2,4,3,2,4,2,3,6,0,1,1,0,1,1,2,0,0,0,3,1,2,0,2,2,0,0,0,0,1,0,0,3,2,3,
12:57,3,0,4,2,0,1,0,2,1,5,0,0,4,0,0,6,2,3,0,0,1,0,1,2,0,1,1,4,6,2,4,3,2,4,3,3,6,0,1,1,0,1,1,2,0,0,0,2,0,2,0,2,2,0,0,0,0,1,0,0,3,2,3,
12:58,3,0,4,2,0,1,0,2,1,5,0,0,4,0,0,6,2,3,0,0,1,1,1,2,1,1,1,4,6,2,4,3,2,4,3,0,6,2,1,1,0,2,2,2,0,0,0,2,0,2,0,2,2,0,0,0,0,1,0,0,3,2,3,
12:59,2,0,4,2,0,1,0,4,1,5,0,0,4,0,0,3,2,5,0,0,1,1,1,2,1,1,3,2,0,2,4,1,3,4,3,0,6,4,2,1,0,2,2,2,0,0,1,2,0,2,0,2,0,0,0,0,0,1,0,0,3,2,3,
13:00,2,0,4,2,1,1,0,4,1,5,0,0,4,0,0,3,2,3,0,0,1,1,1,2,1,1,2,2,0,2,4,1,0,4,3,0,4,4,0,2,0,2,2,2,1,0,1,0,0,2,1,3,0,0,0,0,0,1,0,0,3,1,2,
13:01,2,3,4,2,1,0,0,0,1,5,1,0,4,0,0,3,2,3,0,0,1,1,2,2,1,1,2,2,0,2,2,1,0,4,1,0,4,4,0,2,0,2,2,2,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,2,
13:02,2,3,4,2,1,0,0,0,1,2,1,0,4,0,0,3,3,3,0,0,1,1,2,2,1,1,2,2,0,2,2,1,0,2,1,0,4,4,0,2,0,0,1,2,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,1,2,
13:03,2,3,4,2,1,0,0,0,1,0,1,0,4,0,0,1,3,3,0,2,1,1,2,2,2,4,2,2,0,2,2,1,0,2,1,0,4,4,0,2,0,0,1,2,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,3,1,2,
13:04,0,0,4,2,1,0,0,0,1,0,1,2,4,0,1,1,3,3,0,2,1,1,2,2,2,4,2,0,1,2,2,1,0,3,2,1,0,4,0,2,0,0,1,3,1,0,1,0,3,0,1,3,0,0,0,0,0,0,0,0,3,1,2,
13:05,1,0,1,0,1,0,0,1,1,0,1,2,4,0,1,1,1,3,0,2,1,1,4,2,2,4,2,0,1,0,2,1,0,3,2,3,0,4,0,2,0,1,1,2,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,3,1,1,
13:06,1,0,2,0,1,0,0,1,1,0,1,2,4,0,1,1,1,3,0,2,1,1,4,2,2,4,2,0,1,0,2,2,0,3,2,3,0,0,0,2,0,1,1,2,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,3,1,1,
13:07,1,0,3,1,1,0,0,1,2,0,1,2,4,0,1,1,1,3,0,2,1,1,4,2,2,4,2,0,1,0,2,2,0,3,2,4,0,0,0,3,0,1,1,2,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,4,1,2,
13:08,2,0,3,1,1,0,2,1,2,0,1,2,4,0,1,1,1,5,0,2,1,1,4,3,2,4,3,0,1,0,2,2,0,0,2,7,0,0,0,3,0,1,1,2,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,4,1,2,
13:09,2,0,3,1,1,0,2,1,2,0,2,2,5,0,1,1,1,1,0,2,1,1,1,3,2,4,3,0,1,0,2,2,0,0,2,7,1,0,0,4,1,1,1,4,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,4,1,2,
13:10,3,0,3,1,1,0,2,1,2,0,2,2,5,0,1,1,1,1,0,4,1,1,1,3,2,4,1,0,1,0,2,2,0,0,2,7,1,0,1,4,1,1,1,4,1,0,1,2,3,0,1,2,0,1,0,0,0,0,0,0,4,1,2,
13:11,3,0,3,1,1,0,2,1,2,0,2,2,5,0,1,1,1,1,0,4,1,2,1,3,2,4,1,0,1,0,2,2,0,1,3,7,2,0,1,4,1,1,1,4,1,0,1,2,4,0,1,0,0,1,0,0,0,1,0,0,2,1,2,
13:12,3,0,4,1,1,0,2,1,2,0,2,2,1,0,1,1,1,1,0,4,1,2,1,3,2,4,1,0,1,0,2,2,0,3,3,7,2,0,1,2,1,1,1,4,1,0,2,2,4,0,1,2,0,2,0,0,0,1,0,0,2,1,2,
13:13,3,0,5,1,1,0,2,1,2,0,2,3,1,0,1,1,1,1,0,4,8,2,1,3,2,4,1,0,1,0,2,1,0,3,3,1,2,0,1,2,1,1,1,4,1,0,4,2,1,0,1,2,0,2,0,0,0,1,0,0,0,1,2,
13:14,3,1,5,1,1,0,2,1,0,0,2,3,1,0,1,1,1,1,0,0,8,2,1,3,2,4,1,0,1,0,2,1,0,3,3,1,2,0,1,2,1,1,1,4,1,0,1,2,1,0,1,2,0,2,0,0,0,1,0,0,0,1,2,
13:15,4,1,5,1,1,0,2,1,1,0,2,3,1,1,1,1,1,1,0,0,5,4,1,3,2,4,4,0,1,0,2,3,0,3,3,1,2,0,1,2,1,2,1,4,1,0,1,2,1,0,1,2,0,2,0,0,0,1,0,0,0,1,2,
13:16,6,1,5,1,1,0,2,1,1,1,2,3,1,1,1,1,1,1,0,0,5,4,1,0,2,4,4,0,1,0,2,5,0,3,3,1,3,0,2,2,1,2,1,4,1,0,3,2,1,0,1,2,0,2,0,0,0,1,0,0,0,2,2,
13:17,8,1,5,1,1,0,2,1,1,1,2,3,1,1,1,1,1,1,0,0,0,4,1,0,2,4,4,0,1,0,2,5,0,3,3,1,7,0,2,2,1,2,3,4,1,0,4,2,1,0,1,2,0,2,0,0,1,1,0,0,0,2,3,
13:18,8,1,5,1,1,0,2,1,1,1,2,3,1,1,1,1,1,1,0,1,0,6,1,0,2,4,4,0,1,0,2,1,0,3,1,1,7,0,2,4,1,2,0,4,1,0,4,2,1,0,1,2,0,2,0,0,1,1,0,0,0,2,3,
13:19,8,1,5,1,1,0,2,1,1,1,2,3,1,1,4,1,1,1,0,1,0,6,1,0,2,3,4,0,1,0,3,1,0,3,1,1,7,0,2,4,2,2,0,5,1,0,3,2,1,0,1,2,0,2,0,0,1,1,1,0,1,2,3,
13:20,8,1,5,1,1,0,3,1,1,1,2,3,1,1,0,1,1,1,0,1,0,6,1,0,2,4,4,0,1,0,1,1,0,3,1,1,7,0,2,2,3,2,1,5,0,0,3,2,2,0,1,2,0,2,0,1,2,1,1,0,1,2,3,
13:21,8,1,5,1,1,0,3,1,3,2,2,3,1,1,0,1,1,1,0,1,0,6,1,0,5,4,4,0,1,0,1,3,0,3,1,1,7,0,2,2,3,2,1,5,0,0,3,2,2,0,1,2,0,2,0,1,2,2,1,0,1,2,3,
13:22,8,2,5,1,1,0,3,1,3,2,1,3,1,1,1,1,1,1,0,1,0,3,1,0,5,4,4,1,1,0,1,3,0,3,3,1,7,0,2,2,3,2,3,5,0,0,3,2,2,0,1,2,0,2,0,1,3,2,1,0,1,2,3,
13:23,8,2,5,2,0,0,3,1,3,2,1,3,1,1,1,1,1,1,0,1,0,3,1,0,2,4,4,1,1,0,1,3,0,3,3,1,7,0,2,2,3,2,3,5,0,0,3,2,2,0,0,2,0,2,0,1,3,2,1,0,1,2,3,
13:24,2,2,3,2,0,0,0,1,3,2,1,3,1,1,1,0,1,1,0,1,1,3,0,0,4,1,4,1,1,0,1,3,0,3,3,0,7,0,2,2,3,2,3,3,0,0,3,2,2,0,1,2,0,2,0,1,3,2,2,0,1,2,2,
13:25,2,2,3,2,0,0,0,0,3,2,1,3,1,1,1,0,0,1,0,1,1,3,0,0,5,1,4,1,1,0,1,3,0,4,3,0,7,0,2,2,3,1,3,3,0,0,3,0,2,0,1,2,0,2,0,2,3,2,2,0,1,1,2,
13:26,2,2,3,2,0,0,0,0,3,2,1,3,1,1,1,0,1,1,0,3,1,3,0,0,5,1,4,1,0,0,1,2,0,4,0,0,7,0,2,2,3,1,3,3,0,0,3,0,2,0,1,2,0,2,0,3,4,2,2,0,1,1,2,
13:27,2,2,3,0,0,0,0,0,3,4,1,1,1,1,1,0,1,1,0,3,1,3,0,0,2,1,4,1,0,0,1,2,0,4,0,0,7,0,2,2,3,1,3,3,0,0,3,0,2,0,1,2,0,0,0,3,1,2,2,0,1,1,2,
13:28,2,2,1,0,0,0,0,0,3,4,1,1,1,1,1,1,1,0,0,3,1,4,0,0,4,1,4,1,0,0,1,2,0,4,0,0,7,0,5,2,3,1,3,3,0,0,3,0,2,0,1,2,1,0,0,3,1,2,2,0,1,1,2,
13:29,2,2,1,0,0,0,0,0,3,4,1,1,0,1,1,1,1,0,0,3,1,4,1,1,4,2,4,1,0,0,1,2,0,5,0,0,7,2,1,2,2,2,3,1,0,0,3,0,2,0,1,2,1,0,0,3,1,2,2,0,3,1,2,
13:30,2,2,1,0,0,0,0,0,3,4,4,1,0,1,1,1,1,0,0,0,1,4,1,1,4,2,0,1,0,0,1,2,0,5,0,1,5,2,1,2,2,2,3,1,0,0,3,0,2,0,1,2,1,0,0,4,1,2,2,0,3,1,2,
13:31,2,2,1,0,0,0,0,0,3,4,3,1,0,1,1,1,1,0,1,0,1,4,1,1,4,2,0,1,0,0,1,2,0,5,0,1,5,2,1,2,2,2,3,1,0,0,3,0,1,0,1,2,1,0,0,4,1,2,2,0,3,1,2,
13:32,2,2,1,0,0,0,0,0,3,4,3,1,0,1,1,1,1,0,2,0,1,3,1,1,4,2,0,1,0,0,1,2,0,4,0,1,5,2,1,2,2,2,3,1,0,0,3,0,1,0,1,0,1,0,0,1,1,2,2,0,3,1,2,
13:33,2,2,2,0,0,0,1,0,3,1,3,1,0,1,1,1,1,0,2,0,1,3,1,1,4,2,0,1,0,0,3,2,0,1,0,1,5,2,1,2,2,2,3,1,0,0,4,0,2,0,1,0,1,0,0,1,1,2,2,0,3,1,1,
13:34,2,2,2,0,0,4,1,0,3,2,3,1,0,1,1,1,2,0,2,0,1,3,1,1,4,2,0,1,0,0,3,2,0,1,0,1,5,2,1,2,2,2,3,1,1,0,5,0,7,0,1,0,1,0,0,1,1,3,2,0,0,1,2,
13:35,2,2,2,0,0,4,1,0,2,2,3,1,0,1,1,1,2,0,2,0,1,3,1,1,4,2,0,1,1,0,3,2,0,1,0,1,5,2,1,2,2,0,3,1,1,0,5,0,11,0,1,0,1,0,0,1,1,2,2,0,0,1,3,
13:36,2,0,2,0,0,0,1,0,2,2,3,1,0,0,1,1,2,0,2,0,1,3,1,1,4,2,0,1,1,0,3,2,0,1,0,2,5,10,0,2,3,0,3,1,1,0,2,0,11,0,1,0,1,0,0,1,1,2,2,0,0,1,4,
13:37,2,0,2,0,0,0,1,2,3,2,3,1,0,0,1,1,2,0,2,0,1,3,1,1,4,2,0,1,1,0,3,2,0,1,0,2,1,10,0,2,0,0,3,1,1,0,2,0,11,0,1,0,1,0,0,1,1,2,2,0,0,1,4,
13:38,2,0,1,0,0,0,1,2,3,2,3,1,0,1,1,1,2,0,2,0,1,3,1,1,4,2,0,1,1,2,3,2,0,1,0,2,1,11,0,0,0,0,3,1,1,0,2,0,11,0,1,0,1,0,0,1,1,2,2,0,0,1,4,
13:39,2,0,1,0,0,0,1,2,3,2,3,1,0,1,1,1,2,0,2,1,1,3,1,1,4,2,0,1,1,2,2,2,0,1,0,2,2,3,0,0,0,0,3,0,1,0,2,0,11,1,1,0,1,0,0,2,1,2,2,0,2,1,3,
13:40,1,0,1,0,0,0,1,2,3,2,3,2,0,1,1,1,2,0,2,1,1,3,1,1,4,2,0,1,1,3,2,2,0,1,0,2,1,3,0,1,0,0,2,0,1,0,2,0,11,1,1,0,1,0,0,1,2,2,0,0,2,1,3,
13:41,1,0,1,0,3,0,1,2,3,2,3,2,0,1,1,1,3,0,2,1,1,3,1,1,4,2,0,1,1,3,2,0,0,1,0,3,1,3,0,1,0,0,3,0,1,0,2,0,11,1,1,0,2,0,0,1,4,1,0,0,2,1,3,
13:42,1,0,1,0,3,0,1,2,3,0,3,2,0,2,0,1,3,0,2,1,1,1,1,1,4,1,0,0,1,3,3,0,0,1,0,3,1,0,0,1,0,0,3,0,1,0,3,0,11,1,1,0,2,0,0,1,4,1,0,0,5,1,3,
13:43,1,0,1,0,5,0,1,2,3,0,4,3,0,2,3,1,3,0,2,1,1,1,1,1,4,1,0,0,1,3,7,0,0,1,0,4,1,0,0,1,0,0,0,0,1,0,3,0,6,1,1,0,2,0,0,1,4,1,0,0,5,1,3,
13:44,1,0,3,1,5,0,1,2,0,0,4,3,0,2,3,1,3,2,2,1,0,2,1,1,4,1,0,0,1,3,7,0,0,1,0,4,1,0,0,1,0,0,0,0,1,0,3,0,1,1,1,0,2,0,0,1,4,1,0,0,5,1,3,
13:45,1,0,4,1,2,2,1,2,0,0,4,3,0,2,3,1,3,2,2,1,0,2,1,1,4,1,0,0,1,3,7,0,0,0,0,4,1,0,0,3,0,0,0,0,1,0,3,0,1,1,1,0,2,0,0,1,4,1,0,0,0,1,2,
13:46,1,0,4,1,4,2,1,2,0,0,4,3,0,2,3,1,1,2,3,1,0,2,1,1,4,1,0,0,1,3,7,1,0,0,0,4,1,0,3,3,0,0,0,0,1,0,3,0,1,2,1,0,2,0,0,1,3,1,0,0,1,1,2,
13:47,1,0,5,1,4,2,1,2,0,0,4,3,0,2,3,1,1,2,3,1,0,2,1,1,4,1,0,2,1,3,2,1,0,0,0,4,1,0,3,3,0,0,0,0,1,0,3,0,1,2,1,0,2,0,0,1,3,1,0,0,1,1,2,
13:48,1,1,5,1,4,2,1,2,0,0,4,4,0,2,3,2,1,2,3,1,0,0,1,1,2,3,0,2,1,3,2,1,0,0,0,4,1,0,3,3,0,0,0,0,1,0,3,0,1,2,0,0,1,0,0,2,3,1,0,0,1,1,2,
13:49,1,1,5,1,4,2,1,2,0,1,4,1,0,2,3,1,1,2,4,1,0,0,1,1,2,3,0,2,1,3,2,1,6,0,0,4,1,0,3,3,0,0,0,0,1,0,3,1,1,2,0,0,1,0,0,2,3,1,0,0,1,1,2,
13:50,1,1,5,1,4,2,1,2,0,1,4,1,0,2,3,1,1,2,4,1,0,0,0,0,2,3,0,2,1,3,2,1,6,0,0,2,1,0,3,4,0,0,0,0,1,0,3,1,1,2,0,0,1,0,0,2,4,1,0,0,1,1,2,
13:51,1,1,5,1,4,2,1,2,0,1,0,1,0,2,3,1,1,2,2,1,0,0,0,0,2,3,0,2,1,3,2,1,0,0,0,2,1,0,3,4,0,0,0,0,1,0,3,1,1,2,0,0,1,0,0,2,4,1,0,2,1,1,2,
13:52,0,1,5,1,4,2,1,2,0,1,0,1,0,2,3,1,1,2,1,1,0,0,0,0,2,0,1,2,1,3,2,1,0,0,0,2,1,0,3,4,0,2,0,0,1,0,3,1,1,2,0,0,1,0,0,2,4,1,0,2,1,1,2,
13:53,0,1,5,1,4,2,1,2,0,1,0,1,0,2,3,1,1,2,2,1,0,0,0,0,2,0,1,2,1,3,2,1,0,0,0,2,1,0,3,4,0,4,0,0,1,0,3,1,0,2,0,0,1,0,0,2,4,1,0,2,1,1,2,
13:54,0,1,5,1,4,2,1,2,0,1,0,1,0,3,3,1,1,4,2,1,0,0,0,0,2,0,1,4,1,3,2,1,0,0,0,2,1,0,3,4,0,4,0,0,0,0,0,1,0,2,0,0,1,0,1,2,5,0,0,2,1,1,2,
